Date,Open,High,Low,Close,Adj Close,Volume
2022-09-01,64.019997,65.800003,62.759998,65.599998,65.599998,1112400
2022-09-02,66.430000,66.644997,63.509998,63.740002,63.740002,983500
2022-09-06,63.560001,63.779999,62.099998,62.759998,62.759998,762600
2022-09-07,63.020000,65.519997,62.834999,65.010002,65.010002,901600
2022-09-08,64.070000,66.940002,63.770000,66.269997,66.269997,783000
2022-09-09,66.919998,67.629997,66.190002,66.959999,66.959999,798700
2022-09-12,67.000000,70.440002,66.489998,69.820000,69.820000,1515600
2022-09-13,66.510002,68.449997,65.400002,67.550003,67.550003,1347900
2022-09-14,68.180000,72.309998,67.129997,72.190002,72.190002,1215400
2022-09-15,71.160004,75.178001,71.010002,75.010002,75.010002,1680900
2022-09-16,73.019997,73.620003,69.245003,70.529999,70.529999,2177100
2022-09-19,69.260002,69.959999,65.820000,68.820000,68.820000,1069200
2022-09-20,68.050003,71.260002,68.000000,70.129997,70.129997,769900
2022-09-21,70.660004,70.820000,66.650002,66.650002,66.650002,1005400
2022-09-22,66.150002,66.150002,64.010002,64.900002,64.900002,936600
2022-09-23,63.880001,64.589996,61.779999,63.160000,63.160000,1089000
2022-09-26,63.090000,64.434998,61.040001,61.099998,61.099998,808500
2022-09-27,62.939999,66.559998,62.410000,63.630001,63.630001,1667500
2022-09-28,64.160004,67.430000,63.720001,66.940002,66.940002,1271200
2022-09-29,66.419998,66.849998,62.840000,64.489998,64.489998,1347800
2022-09-30,64.519997,68.059998,64.500000,65.349998,65.349998,1276300
2022-10-03,66.019997,66.309998,61.744999,63.099998,63.099998,1156000
2022-10-04,64.400002,66.205002,64.389999,65.669998,65.669998,1364500
2022-10-05,64.440002,65.000000,61.419998,64.629997,64.629997,1554100
2022-10-06,64.440002,66.129997,63.380001,65.260002,65.260002,712100
2022-10-07,63.880001,64.190002,61.259998,61.650002,61.650002,775300
2022-10-10,61.400002,61.490002,59.250000,60.820000,60.820000,753400
2022-10-11,58.900002,61.150002,57.099998,58.509998,58.509998,1424100
2022-10-12,58.349998,59.459999,57.310001,58.509998,58.509998,606100
2022-10-13,56.009998,58.990002,55.380001,58.060001,58.060001,1005900
2022-10-14,58.790001,59.529999,53.980000,54.070000,54.070000,1125700
2022-10-17,54.750000,56.654999,54.383999,56.330002,56.330002,918700
2022-10-18,58.110001,59.500000,55.419998,56.900002,56.900002,828200
2022-10-19,56.200001,56.459999,53.558998,54.070000,54.070000,898600
2022-10-20,53.689999,54.680000,51.000000,51.290001,51.290001,1191200
2022-10-21,51.520000,51.950001,50.200001,50.840000,50.840000,1384100
2022-10-24,50.849998,50.849998,48.490002,50.400002,50.400002,962200
2022-10-25,50.950001,52.945000,50.950001,52.450001,52.450001,1012200
2022-10-26,52.180000,57.889999,52.150002,55.200001,55.200001,1092400
2022-10-27,55.610001,55.685001,52.320000,52.360001,52.360001,965600
2022-10-28,52.180000,54.375000,51.500000,54.290001,54.290001,935200
2022-10-31,53.950001,54.630001,51.830002,52.340000,52.340000,934200
2022-11-01,53.810001,54.150002,51.950001,52.020000,52.020000,683700
2022-11-02,51.990002,56.700001,51.840000,54.680000,54.680000,1532100
2022-11-03,54.389999,54.459999,53.200001,53.240002,53.240002,940800
2022-11-04,54.299999,54.450001,49.709999,51.180000,51.180000,1135100
2022-11-07,50.630001,51.250000,48.494999,49.700001,49.700001,1100000
2022-11-08,49.500000,52.540001,49.189999,50.730000,50.730000,825200
2022-11-09,50.259998,51.040001,48.770000,48.930000,48.930000,870900
2022-11-10,52.349998,55.000000,51.310001,54.689999,54.689999,1390700
2022-11-11,54.139999,62.224998,54.139999,60.349998,60.349998,2402900
2022-11-14,60.000000,62.220001,59.144001,59.779999,59.779999,1183900
2022-11-15,63.520000,64.220001,60.320000,61.009998,61.009998,1249500
2022-11-16,60.880001,61.130001,57.967999,58.759998,58.759998,1057100
2022-11-17,56.930000,58.230000,56.145000,57.639999,57.639999,780400
2022-11-18,58.709999,62.119999,57.255001,57.740002,57.740002,992700
2022-11-21,57.580002,58.330002,54.367001,55.540001,55.540001,799000
2022-11-22,55.380001,55.520000,53.915001,55.459999,55.459999,602500
2022-11-23,55.549999,56.799999,54.840000,55.029999,55.029999,632500
2022-11-25,54.459999,55.029999,53.340000,54.990002,54.990002,323000
2022-11-28,54.970001,55.599998,53.020000,53.340000,53.340000,692100
2022-11-29,53.639999,54.349998,52.520000,52.880001,52.880001,646800
2022-11-30,53.500000,54.889999,51.459999,54.790001,54.790001,1144100
2022-12-01,54.180000,55.340000,53.366001,54.340000,54.340000,668200
2022-12-02,53.330002,54.680000,52.630001,54.500000,54.500000,742100
2022-12-05,54.070000,54.389999,51.189999,52.110001,52.110001,1045300
2022-12-06,52.119999,52.180000,50.080002,50.779999,50.779999,731300
2022-12-07,50.490002,51.540001,49.799999,50.610001,50.610001,1252300
2022-12-08,50.779999,51.259998,49.130001,50.500000,50.500000,730800
2022-12-09,50.230000,50.740002,48.990002,48.990002,48.990002,1131700
2022-12-12,49.230000,51.259998,47.130001,51.060001,51.060001,1582100
2022-12-13,53.404999,54.160000,48.470001,50.700001,50.700001,1816200
2022-12-14,50.700001,52.220001,49.529999,50.189999,50.189999,985000
2022-12-15,49.070000,50.380001,47.340000,47.500000,47.500000,948200
2022-12-16,47.279999,47.279999,44.840000,46.410000,46.410000,2114200
2022-12-19,46.500000,46.500000,43.610001,44.060001,44.060001,1178300
2022-12-20,43.750000,44.770000,43.582001,44.310001,44.310001,955300
2022-12-21,44.389999,45.689999,43.880001,45.419998,45.419998,1090600
2022-12-22,44.939999,46.150002,44.720001,46.080002,46.080002,1093100
2022-12-23,46.150002,46.880001,43.930000,44.090000,44.090000,987700
2022-12-27,43.700001,43.889999,40.790001,41.009998,41.009998,1289500
2022-12-28,40.990002,41.869999,39.049999,39.189999,39.189999,1297700
2022-12-29,39.750000,41.230000,39.340000,40.330002,40.330002,1361300
2022-12-30,39.820000,40.680000,38.939999,40.650002,40.650002,1147200
